10.93058 
10.30432 
10.32038 
10.33925 
10.31355 
10.32562 
10.31238 
10.32365 
10.37715 
10.45606 
10.2961 
10.29309 
10.29228 
10.31455 
10.32567 
10.31874 
10.30596 
10.2833 
10.39357 
10.33538 
10.30967 
10.36169 
10.25726 
10.27452 
10.33968 
10.29173 
10.35107 
10.31892 
10.74018 
13.62908 
11.76647 
11.92767 
12.13235 
12.12222 
13.00339 
11.47051 
12.32683 
12.60902 
11.39148 
11.78864 
11.75757 
11.58921 
10.34753 
11.64791 
11.39366 
11.56983 
11.61448 
11.66429 
11.25592 
11.61469 
11.43595 
11.50867 
11.22174 
11.13012 
10.99376 
11.47073 
12.22825 
12.14401 
11.23445 
10.45939 
11.17181 
11.55032 
11.83087 
12.9418 
10.8128 
10.9339 
11.02655 
12.01129 
10.64349 
11.65819 
12.33578 
11.54379 
10.96843 
11.12171 
10.68356 
12.37729 
12.22342 
11.05293 
11.25207 
10.7411 
10.7678 
10.66276 
11.00931 
11.09637 
10.71927 
